DateTime,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,DEALNUM,CHG,PCT_CHG,SWING
2015/6/15,5166.35,5174.4182,5176.7945,5048.7419,5062.9929,63780398400,1.06499E+12,NaN,-103.3571,-2.000583,2.478589
2015/6/16,5062.9929,5004.4118,5029.6836,4842.0999,4887.432,55080140700,8.95421E+11,NaN,-175.5609,-3.467532,3.704996
2015/6/17,4887.432,4890.5511,4983.658,4767.216,4967.8983,53710116800,8.30267E+11,NaN,80.4663,1.646392,4.428542
2015/6/18,4967.8983,4942.5198,4966.7668,4780.8731,4785.356,50744089900,7.85845E+11,NaN,-182.5423,-3.674437,3.741898
2015/6/19,4785.356,4689.9286,4744.0812,4476.5008,4478.3643,45268962600,6.85458E+11,NaN,-306.9917,-6.415232,5.591651
2015/6/23,4478.3643,4471.613,4577.9394,4264.7724,4576.4922,47352612800,6.93617E+11,NaN,98.1279,2.191155,6.992888
2015/6/24,4576.4922,4604.5792,4691.7676,4552.1285,4690.1497,54300370900,8.15063E+11,NaN,113.6575,2.483507,3.051226
2015/6/25,4690.1497,4711.7632,4720.7005,4483.5477,4527.7789,57279753300,8.6538E+11,NaN,-162.3708,-3.461953,5.056402
2015/6/26,4527.7789,4399.933,4456.8958,4139.5304,4192.8734,56521787400,7.87836E+11,NaN,-334.9055,-7.396684,7.009295
2015/6/29,4192.8734,4289.7713,4297.4747,3875.0499,4053.0304,67378634900,9.04271E+11,NaN,-139.843,-3.335255,10.074828
2015/6/30,4053.0304,4006.7537,4279.969,3847.8799,4277.2219,70917663300,9.41525E+11,NaN,224.1915,5.531454,10.66089
2015/7/1,4277.2219,4214.1499,4317.0527,4043.3667,4053.6997,59876942700,8.38071E+11,NaN,-223.5222,-5.225873,6.398686
2015/7/2,4053.6997,4058.6241,4080.3873,3795.2532,3912.7668,58601561200,7.36007E+11,NaN,-140.9329,-3.476649,7.033923
2015/7/3,3912.7668,3793.7121,3927.1275,3629.5556,3686.9153,54816311100,6.48054E+11,NaN,-225.8515,-5.772169,7.605153
2015/7/6,3686.9153,3975.2142,3975.2142,3653.0371,3775.9122,83113928600,9.4342E+11,NaN,88.9969,2.413858,8.738392
2015/7/7,3775.9122,3654.7775,3750.5696,3585.3989,3727.1248,69881868800,7.76073E+11,NaN,-48.7874,-1.292069,4.374326
2015/7/8,3727.1248,3467.3986,3599.2532,3421.5252,3507.1923,68035692200,7.00248E+11,NaN,-219.9325,-5.900862,4.768501
2015/7/9,3507.1923,3432.4536,3748.4785,3373.5396,3709.3304,65691461200,6.73311E+11,NaN,202.1381,5.763531,10.690571
2015/7/10,3709.3304,3707.4577,3959.2196,3677.4345,3877.8034,58636425500,6.80434E+11,NaN,168.473,4.541871,7.596657
2015/7/13,3877.8034,3918.9895,4030.1947,3858.6368,3970.3878,64348900700,7.82431E+11,NaN,92.5844,2.387548,4.4241
2015/7/14,3970.3878,3958.3729,4035.4345,3855.56,3924.4871,67055879900,8.30075E+11,NaN,-45.9007,-1.156076,4.530401
2015/7/15,3924.4871,3874.9681,3914.2732,3741.2503,3805.7033,60130132400,7.00537E+11,NaN,-118.7838,-3.026734,4.408803
2015/7/16,3805.7033,3758.5045,3877.5141,3688.4415,3823.1755,49225620000,5.69859E+11,NaN,17.4722,0.459106,4.968138
2015/7/17,3823.1755,3831.4205,3994.4767,3814.1467,3957.3516,48172626800,5.93067E+11,NaN,134.1761,3.509546,4.71676
2015/7/20,3957.3516,3948.4208,4021.3255,3927.1214,3992.1096,53910671400,6.88256E+11,NaN,34.758,0.878315,2.380483
2015/7/21,3992.1096,3939.8978,4041.8194,3912.8013,4017.6748,50428802800,6.46417E+11,NaN,25.5652,0.640393,3.231828
2015/7/22,4017.6748,3996.4268,4042.3381,3960.8636,4026.045,52073222500,6.78832E+11,NaN,8.3702,0.208334,2.027902
2015/7/23,4026.045,4022.2677,4132.6119,4019.0382,4123.9234,56358596600,7.43532E+11,NaN,97.8784,2.43113,2.820974
2015/7/24,4123.9234,4124.7549,4184.4487,4044.8311,4070.908,62742486000,8.43022E+11,NaN,-53.0154,-1.285557,3.385553
2015/7/27,4070.908,3985.5702,4051.1588,3720.4441,3725.5582,55600324700,7.21298E+11,NaN,-345.3498,-8.48336,8.123856
2015/7/28,3725.5582,3573.1428,3762.5256,3537.3576,3663.0024,56333004200,6.85058E+11,NaN,-62.5558,-1.679099,6.043873
2015/7/29,3663.0024,3689.8249,3792.0722,3612.0641,3789.168,43435208500,5.57492E+11,NaN,126.1656,3.444322,4.914223
2015/7/30,3789.168,3773.7884,3844.374,3685.9555,3705.7656,45794322800,6.15978E+11,NaN,-83.4024,-2.201074,4.180825
2015/7/31,3705.7656,3655.6668,3729.5123,3620.1653,3663.7256,35095574500,4.60472E+11,NaN,-42.04,-1.134448,2.950726
2015/8/3,3663.7256,3614.99,3648.943,3549.4962,3622.9051,36396873100,4.45992E+11,NaN,-40.8205,-1.11418,2.714363
2015/8/4,3622.9051,3621.8549,3757.0292,3601.2892,3756.5449,36290166600,4.64036E+11,NaN,133.6398,3.688747,4.29876
2015/8/5,3756.5449,3745.6459,3782.3522,3676.39,3694.5733,36642297900,4.8385E+11,NaN,-61.9716,-1.649697,2.820736
2015/8/6,3694.5733,3625.5035,3710.5699,3614.7419,3661.5392,27407466300,3.57515E+11,NaN,-33.0341,-0.894125,2.59375
2015/8/7,3661.5392,3692.6143,3756.7398,3686.2996,3744.2045,34075718400,4.45485E+11,NaN,82.6653,2.257665,1.923787
2015/8/10,3744.2045,3786.0326,3943.6236,3775.8535,3928.4154,49730431900,6.52622E+11,NaN,184.2109,4.919894,4.480794
2015/8/11,3928.4154,3928.8075,3970.3367,3891.179,3927.9083,53892346000,7.1229E+11,NaN,-0.5071,-0.012909,2.015003
2015/8/12,3927.9083,3881.2275,3937.7723,3871.1358,3886.3198,44268827800,5.9705E+11,NaN,-41.5885,-1.058795,1.696488
2015/8/13,3886.3198,3869.9108,3955.7894,3838.159,3954.5561,43007330300,5.78686E+11,NaN,68.2363,1.755808,3.026781
2015/8/14,3954.5561,3976.4054,4000.6843,3939.835,3965.3349,46798821700,6.47466E+11,NaN,10.7788,0.272567,1.538714
2015/8/17,3965.3349,3947.8444,3994.5371,3907.3991,3993.6677,46043206000,6.26328E+11,NaN,28.3328,0.714512,2.197494
2015/8/18,3993.6677,3999.1336,4006.3372,3743.3939,3748.1639,54377082200,7.22467E+11,NaN,-245.5038,-6.147327,6.584005
2015/8/19,3748.1639,3646.8032,3811.427,3558.3827,3794.1094,47539623900,5.99513E+11,NaN,45.9455,1.225814,6.751154
2015/8/20,3794.1094,3754.5667,3788.0054,3663.6067,3664.2907,39006305700,5.01195E+11,NaN,-129.8187,-3.421586,3.278733
2015/8/21,3664.2907,3609.9587,3652.8368,3490.5401,3507.744,36992047900,4.50616E+11,NaN,-156.5467,-4.272224,4.429144
2015/8/24,3507.744,3373.4776,3388.3638,3191.879,3209.905,33467179200,3.58819E+11,NaN,-297.839,-8.490899,5.601458
2015/8/25,3209.905,3004.1261,3123.0339,2947.944,2964.9674,35232511000,3.58736E+11,NaN,-244.9376,-7.630681,5.454675
2015/8/26,2964.9674,2980.7941,3092.0406,2850.7135,2927.288,46669966300,4.61789E+11,NaN,-37.6794,-1.27082,8.139283
2015/8/27,2927.288,2978.0296,3085.4222,2906.4901,3083.5912,40030839800,4.04289E+11,NaN,156.3032,5.339522,6.112555
2015/8/28,3083.5912,3125.2635,3235.8385,3102.9451,3232.3495,44313692800,4.74631E+11,NaN,148.7583,4.82419,4.309696
2015/8/31,3232.3495,3203.559,3207.8621,3109.1627,3205.9855,39743138200,4.31069E+11,NaN,-26.364,-0.81563,3.053488
2015/9/1,3205.9855,3157.8318,3180.3312,3053.7377,3166.6239,43243246800,4.20412E+11,NaN,-39.3616,-1.227754,3.948661
2015/9/2,3166.6239,3027.6782,3194.4847,3019.0866,3160.167,43817015300,4.23262E+11,NaN,-6.4569,-0.203905,5.538962
2015/9/7,3160.167,3149.3796,3217.5787,3066.3039,3080.4201,29646811400,3.0269E+11,NaN,-79.7469,-2.523503,4.786924
2015/9/8,3080.4201,3054.444,3174.7094,3011.117,3170.4522,25541546500,2.6391E+11,NaN,90.0321,2.922721,5.310717
2015/9/9,3170.4522,3182.5524,3256.7433,3165.6955,3243.0889,37532797800,4.12991E+11,NaN,72.6367,2.291052,2.871761
2015/9/10,3243.0889,3190.553,3243.2808,3178.9042,3197.8932,27326175900,2.99581E+11,NaN,-45.1957,-1.3936,1.98504
2015/9/11,3197.8932,3189.4788,3223.7622,3163.4489,3200.2337,22455782200,2.52769E+11,NaN,2.3405,0.073189,1.886032
2015/9/14,3200.2337,3221.1654,3229.4818,3049.2298,3114.798,34663115800,3.73577E+11,NaN,-85.4357,-2.669671,5.632464
2015/9/15,3114.798,3043.8047,3081.7028,2983.9203,3005.1722,24919444500,2.43905E+11,NaN,-109.6258,-3.519516,3.139289
2015/9/16,3005.1722,2998.0358,3182.9343,2983.5352,3152.2632,27752452400,2.81992E+11,NaN,147.091,4.894595,6.635197
2015/9/17,3152.2632,3131.9823,3204.7019,3085.3142,3086.0611,31760289200,3.37393E+11,NaN,-66.2021,-2.100145,3.787365
2015/9/18,3086.0611,3100.2796,3122.0478,3070.3355,3097.9172,20917539800,2.18442E+11,NaN,11.8561,0.384182,1.675673
2015/9/21,3097.9172,3072.0942,3159.8825,3060.8557,3156.5399,23989735400,2.59797E+11,NaN,58.6227,1.892326,3.196561
2015/9/22,3156.5399,3161.3179,3213.4755,3152.4805,3185.6187,27478615400,3.05071E+11,NaN,29.0788,0.921224,1.932337
2015/9/23,3185.6187,3137.723,3164.0406,3104.7439,3115.8881,23632267000,2.5756E+11,NaN,-69.7306,-2.188919,1.861387
2015/9/24,3115.8881,3126.4906,3151.1646,3109.6911,3142.6869,21288772300,2.31369E+11,NaN,26.7988,0.860069,1.331033
2015/9/25,3142.6869,3130.8513,3149.9481,3062.9952,3092.347,23626387100,2.48971E+11,NaN,-50.3399,-1.601811,2.766833
2015/9/28,3092.347,3085.5674,3103.0685,3042.3103,3100.7559,15672753000,1.66422E+11,NaN,8.4089,0.271926,1.964792
2015/9/29,3100.7559,3055.2176,3068.2976,3021.157,3038.1368,16322267300,1.69687E+11,NaN,-62.6191,-2.019479,1.520294
2015/9/30,3038.1368,3052.8408,3073.2998,3039.7418,3052.7814,14664244900,1.56569E+11,NaN,14.6446,0.482026,1.104559
2015/10/8,3052.7814,3156.0747,3172.2814,3133.1266,3143.3573,23427605000,2.5883E+11,NaN,90.5759,2.966996,1.282594
2015/10/9,3143.3573,3146.6438,3192.7165,3137.7881,3183.1516,23485144500,2.56379E+11,NaN,39.7943,1.265981,1.747444
2015/10/12,3183.1516,3193.5397,3318.7139,3188.4066,3287.6624,38629471500,4.35541E+11,NaN,104.5108,3.283249,4.093657
2015/10/13,3287.6624,3262.1559,3298.6259,3253.2486,3293.2301,29715313300,3.34806E+11,NaN,5.5677,0.169351,1.38023
2015/10/14,3293.2301,3280.0198,3307.3154,3256.2531,3262.4414,29507773900,3.30278E+11,NaN,-30.7887,-0.934909,1.550523
2015/10/15,3262.4414,3255.0315,3338.2966,3254.3923,3338.073,31628385100,3.62566E+11,NaN,75.6316,2.318252,2.571826
2015/10/16,3338.073,3358.2972,3393.0178,3334.8539,3391.3516,39546057500,4.59448E+11,NaN,53.2786,1.596089,1.742439
2015/10/19,3391.3516,3401.6272,3423.4021,3355.5661,3386.7003,37811218300,4.53304E+11,NaN,-4.6513,-0.137152,2.000264
2015/10/20,3386.7003,3377.5467,3425.5155,3357.8608,3425.3303,31897375800,3.83583E+11,NaN,38.63,1.140638,1.997658
2015/10/21,3425.3303,3428.5608,3447.2577,3265.4359,3320.6761,45845542800,5.18509E+11,NaN,-104.6542,-3.055302,5.308154
2015/10/22,3320.6761,3292.2908,3373.776,3282.993,3368.7388,32373934100,3.75452E+11,NaN,48.0627,1.447377,2.733871
2015/10/23,3368.7388,3377.5483,3422.0223,3360.2179,3412.4338,34737285400,4.25263E+11,NaN,43.695,1.297073,1.834645
2015/10/26,3412.4338,3448.6487,3457.517,3402,3429.5809,36556085300,4.53943E+11,NaN,17.1471,0.502489,1.626903
2015/10/27,3429.5809,3409.1366,3441.5651,3332.6157,3434.336,32817276800,4.08887E+11,NaN,4.7551,0.13865,3.176756
2015/10/28,3434.336,3417.0106,3439.7582,3367.2311,3375.1961,29352328400,3.61656E+11,NaN,-59.1399,-1.722018,2.111823
2015/10/29,3375.1961,3387.7743,3411.7144,3362.5094,3387.3154,23567602600,2.94508E+11,NaN,12.1193,0.35907,1.457841
2015/10/30,3387.3154,3380.2838,3417.2013,3346.5907,3382.5612,24359511800,3.07267E+11,NaN,-4.7542,-0.140353,2.084559
2015/11/2,3382.5612,3337.5782,3391.0641,3322.3117,3325.0846,23095112900,2.86019E+11,NaN,-57.4766,-1.699204,2.032555
2015/11/3,3325.0846,3330.3163,3346.2749,3302.1835,3316.6954,19289742800,2.44361E+11,NaN,-8.3892,-0.2523,1.326023
2015/11/4,3316.6954,3325.6187,3459.6459,3325.6187,3459.6396,33907873000,4.26104E+11,NaN,142.9442,4.309838,4.040986
2015/11/5,3459.6396,3459.2151,3585.6571,3455.5251,3522.8185,55325494700,6.78675E+11,NaN,63.1789,1.82617,3.761432
2015/11/6,3522.8185,3514.4356,3596.3821,3508.827,3590.0324,42916703300,5.43282E+11,NaN,67.2139,1.907958,2.485371
2015/11/9,3590.0324,3588.4983,3673.7595,3588.4983,3646.8811,50301668200,6.36184E+11,NaN,56.8487,1.583515,2.374942
2015/11/10,3646.8811,3617.396,3669.5325,3607.8909,3640.4853,42974657600,5.60055E+11,NaN,-6.3958,-0.175377,1.690255
2015/11/11,3640.4853,3635.0036,3654.8773,3605.6209,3650.2494,36097265100,4.67822E+11,NaN,9.7641,0.268209,1.353017
2015/11/12,3650.2494,3656.8171,3659.3146,3603.2284,3632.9016,36171760000,4.82833E+11,NaN,-17.3478,-0.47525,1.536503
2015/11/13,3632.9016,3600.7639,3632.5562,3564.8093,3580.8388,34587093300,4.68669E+11,NaN,-52.0628,-1.433091,1.864815
2015/11/16,3580.8388,3522.4608,3607.6117,3519.4211,3606.9574,27618705700,3.69422E+11,NaN,26.1186,0.729399,2.462848
2015/11/17,3606.9574,3629.9765,3678.2725,3598.0682,3604.7951,38357546800,5.2152E+11,NaN,-2.1623,-0.059948,2.2236
2015/11/18,3604.7951,3605.0606,3617.0688,3558.6968,3568.4676,29758073400,3.92339E+11,NaN,-36.3275,-1.007755,1.619288
2015/11/19,3568.4676,3573.776,3618.213,3561.044,3617.062,24791557600,3.28443E+11,NaN,48.5944,1.361772,1.60206
2015/11/20,3617.062,3620.7909,3640.5292,3607.9152,3630.4995,31080197200,4.13911E+11,NaN,13.4375,0.371503,0.901671
2015/11/23,3630.4995,3630.8665,3654.7543,3598.8708,3610.3195,31599747400,4.14148E+11,NaN,-20.18,-0.555846,1.539279
2015/11/24,3610.3195,3602.887,3616.4841,3563.104,3616.1125,24881052400,3.27758E+11,NaN,5.793,0.160457,1.478542
2015/11/25,3616.1125,3614.0681,3648.3667,3607.5178,3647.93,27302485700,3.80803E+11,NaN,31.8175,0.879881,1.129636
2015/11/26,3647.93,3659.5742,3668.3764,3629.8648,3635.5521,30676158200,4.26247E+11,NaN,-12.3779,-0.339313,1.055711
2015/11/27,3635.5521,3616.5441,3621.8965,3412.4272,3436.303,35428752500,4.64311E+11,NaN,-199.2491,-5.480573,5.761692
2015/11/30,3436.303,3433.8551,3470.3708,3327.8115,3445.4048,30419790300,3.87504E+11,NaN,9.1018,0.264872,4.148624
2015/12/1,3445.4048,3442.4412,3483.4139,3417.545,3456.3085,25239075500,3.30257E+11,NaN,10.9037,0.316471,1.91179
2015/12/2,3456.3085,3450.278,3538.8465,3427.6613,3536.9051,30149148000,3.69183E+11,NaN,80.5966,2.331869,3.216877
2015/12/3,3536.9051,3525.7274,3591.73,3517.2303,3584.8237,28111125500,3.38859E+11,NaN,47.9186,1.354817,2.106353
2015/12/4,3584.8237,3558.1489,3568.9701,3510.4119,3524.992,25173641100,3.19767E+11,NaN,-59.8317,-1.669028,1.633503
2015/12/7,3524.992,3529.8063,3543.9454,3506.6248,3536.9272,20830257900,2.80562E+11,NaN,11.9352,0.338588,1.058743
2015/12/8,3536.9272,3518.6484,3518.6484,3466.7896,3470.0698,22436731000,2.97822E+11,NaN,-66.8574,-1.890268,1.466211
2015/12/9,3470.0698,3462.5827,3495.7017,3454.8794,3472.4394,19569884500,2.67855E+11,NaN,2.3696,0.068287,1.176411
2015/12/10,3472.4394,3469.8059,3503.6535,3446.273,3455.4951,20042751700,2.795E+11,NaN,-16.9443,-0.487965,1.652455
2015/12/11,3455.4951,3441.5973,3455.5484,3410.9238,3434.5813,18290887800,2.45076E+11,NaN,-20.9138,-0.605233,1.29141
2015/12/14,3434.5813,3403.5065,3521.7794,3399.2803,3520.6682,21537462000,2.79214E+11,NaN,86.0869,2.506474,3.566639
2015/12/15,3520.6682,3518.126,3529.961,3496.854,3510.354,20047134100,2.76275E+11,NaN,-10.3142,-0.292961,0.940361
2015/12/16,3510.354,3522.0908,3538.6893,3506.2909,3516.1867,19348231000,2.65289E+11,NaN,5.8327,0.166157,0.922938
2015/12/17,3516.1867,3533.628,3583.408,3533.628,3579.999,28385647600,3.8144E+11,NaN,63.8123,1.814815,1.415738
2015/12/18,3579.999,3574.94,3614.698,3568.161,3578.964,27370790400,3.65386E+11,NaN,-1.035,-0.028911,1.299917
2015/12/21,3578.964,3568.581,3651.056,3565.751,3642.472,29984928000,3.98317E+11,NaN,63.508,1.77448,2.383511
2015/12/22,3642.472,3645.99,3652.635,3616.87,3651.767,26117876300,3.60846E+11,NaN,9.295,0.255184,0.981888
2015/12/23,3651.767,3653.282,3684.567,3633.025,3636.089,29820180100,4.19903E+11,NaN,-15.678,-0.429326,1.411426
2015/12/24,3636.089,3631.313,3640.221,3572.277,3612.485,22778522500,3.15421E+11,NaN,-23.604,-0.649159,1.868601
2015/12/25,3612.485,3614.054,3635.256,3601.738,3627.914,19845111100,2.7466E+11,NaN,15.429,0.427102,0.927838
2015/12/28,3627.914,3635.769,3641.588,3533.779,3533.779,26998327800,3.69043E+11,NaN,-94.135,-2.594742,2.971653
2015/12/29,3533.779,3528.395,3564.171,3515.52,3563.736,18255192300,2.50939E+11,NaN,29.957,0.847733,1.376741
2015/12/30,3563.736,3566.731,3573.684,3538.112,3572.876,18788960900,2.67788E+11,NaN,9.14,0.256472,0.998166
2015/12/31,3572.876,3570.467,3580.602,3538.353,3539.182,17696365900,2.54031E+11,NaN,-33.694,-0.94305,1.182493
2016/1/4,3539.182,3536.589,3538.689,3295.741,3296.258,18441842300,2.40929E+11,NaN,-242.924,-6.863846,6.864524
2016/1/5,3296.258,3196.651,3328.139,3189.605,3287.711,26688208300,3.28417E+11,NaN,-8.547,-0.259294,4.202766
2016/1/6,3287.711,3291.195,3362.974,3288.933,3361.84,23888667000,2.85243E+11,NaN,74.129,2.25473,2.252053
2016/1/7,3361.84,3309.657,3309.657,3115.885,3125.002,7056912300,79981988654,NaN,-236.838,-7.044892,5.763867
2016/1/8,3125.002,3194.625,3235.451,3056.878,3186.412,28644082200,3.24167E+11,NaN,61.41,1.965119,5.714332
2016/1/11,3186.412,3131.853,3166.215,3016.697,3016.704,27164369100,2.8638E+11,NaN,-169.708,-5.32599,4.692362
2016/1/12,3016.704,3026.159,3047.664,2978.463,3022.861,20765962200,2.24135E+11,NaN,6.157,0.204097,2.293927
2016/1/13,3022.861,3041.107,3059.015,2949.29,2949.597,19428210600,2.08376E+11,NaN,-73.264,-2.423664,3.629839
2016/1/14,2949.597,2874.049,3012.293,2867.553,3007.649,21290564400,2.18014E+11,NaN,58.052,1.968133,4.907111
2016/1/15,3007.649,2988.0483,3001.7081,2883.8679,2900.9698,19872169700,2.06604E+11,NaN,-106.6792,-3.54693,3.918017
2016/1/18,2900.9698,2847.5389,2945.4496,2844.7042,2913.8367,16469969400,1.7362E+11,NaN,12.8669,0.443538,3.472818
2016/1/19,2913.8367,2914.4078,3012.0684,2906.4038,3007.7393,20527970300,2.22675E+11,NaN,93.9026,3.222645,3.626305
2016/1/20,3007.7393,2993.014,3016.283,2951.922,2976.694,21650547400,2.34563E+11,NaN,-31.0453,-1.032181,2.139846
2016/1/21,2976.694,2934.391,2998.79,2880.085,2880.482,19167566800,2.03635E+11,NaN,-96.212,-3.232176,3.987813
2016/1/22,2880.482,2911.112,2931.359,2851.733,2916.562,15981073400,1.70062E+11,NaN,36.08,1.252568,2.764329
2016/1/25,2916.562,2934.078,2955.783,2911.829,2938.515,15303905700,1.64023E+11,NaN,21.953,0.752701,1.507048
2016/1/26,2938.515,2907.718,2911.991,2743.839,2749.785,21083605400,2.12608E+11,NaN,-188.73,-6.422632,5.722346
2016/1/27,2749.785,2756.082,2768.772,2638.302,2735.558,21572204600,2.07427E+11,NaN,-14.227,-0.517386,4.744735
2016/1/28,2735.558,2711.158,2740.536,2647.493,2655.661,17112028000,1.67357E+11,NaN,-79.897,-2.920684,3.401244
2016/1/29,2655.661,2652.854,2755.367,2649.791,2737.6,18667310600,1.80007E+11,NaN,81.939,3.085447,3.975507
2016/2/1,2737.6,2730.984,2735.255,2655.623,2688.854,15638374400,1.52831E+11,NaN,-48.746,-1.780611,2.908825
2016/2/2,2688.854,2687.982,2755.159,2687.982,2749.57,15807821100,1.58937E+11,NaN,60.716,2.258062,2.498351
2016/2/3,2749.57,2719.574,2746.072,2696.884,2739.247,14839721700,1.46627E+11,NaN,-10.323,-0.375441,1.788934
2016/2/4,2739.247,2751.432,2793.298,2751.314,2781.023,17038201800,1.75347E+11,NaN,41.776,1.525091,1.532684
2016/2/5,2781.023,2783.076,2790.061,2762.16,2763.492,14118628400,1.45554E+11,NaN,-17.531,-0.63038,1.003264
2016/2/15,2763.492,2684.961,2760.359,2682.09,2746.196,12926393200,1.29321E+11,NaN,-17.296,-0.625875,2.83225
2016/2/16,2746.196,2758.579,2840.622,2758.579,2836.571,19596161400,1.98969E+11,NaN,90.375,3.290916,2.987514
2016/2/17,2836.571,2829.764,2868.701,2824.356,2867.338,21690992500,2.25964E+11,NaN,30.767,1.084655,1.563331
2016/2/18,2867.338,2881.777,2893.215,2857.699,2862.893,21920387300,2.30775E+11,NaN,-4.445,-0.155022,1.23864
2016/2/19,2862.893,2854.904,2872.724,2840.488,2860.021,16339141300,1.78425E+11,NaN,-2.872,-0.100318,1.125994
2016/2/22,2860.021,2888.598,2933.964,2880.347,2927.175,23217604200,2.38683E+11,NaN,67.154,2.348025,1.874707
2016/2/23,2927.175,2925.708,2928.048,2872.282,2903.331,19974066300,2.11549E+11,NaN,-23.844,-0.814574,1.905113
2016/2/24,2903.331,2889.885,2929.871,2872.274,2928.896,21341038400,2.27852E+11,NaN,25.565,0.88054,1.983825
2016/2/25,2928.896,2922.237,2922.237,2729.851,2741.245,27028441600,2.71767E+11,NaN,-187.651,-6.406885,6.56855
2016/2/26,2741.245,2760.058,2784.753,2715.874,2767.21,19111047200,1.90069E+11,NaN,25.965,0.947197,2.51269
2016/2/29,2767.21,2754.814,2755.89,2638.963,2687.979,20741070900,1.9464E+11,NaN,-79.231,-2.863209,4.225447
2016/3/1,2687.979,2688.38,2747.562,2668.757,2733.17,18720744300,1.82186E+11,NaN,45.191,1.681226,2.931757
2016/3/2,2733.17,2733.767,2852.7,2732.539,2849.681,27096178300,2.59319E+11,NaN,116.511,4.262852,4.396397
2016/3/3,2849.681,2847.331,2878.445,2840.874,2859.758,28747821000,2.79972E+11,NaN,10.077,0.353619,1.318428
2016/3/4,2859.758,2848.538,2880.372,2808.849,2874.147,31249516900,2.94982E+11,NaN,14.389,0.503154,2.501016
2016/3/7,2874.147,2886.64,2911.839,2871.346,2897.34,21746683600,2.08559E+11,NaN,23.193,0.806952,1.40887
2016/3/8,2897.34,2895.666,2902.621,2802.563,2901.387,23348266100,2.20514E+11,NaN,4.047,0.13968,3.453444
2016/3/9,2901.387,2839.411,2863.015,2811.718,2862.556,18335538300,1.77073E+11,NaN,-38.831,-1.33836,1.768016
2016/3/10,2862.556,2847.567,2863.176,2803.476,2804.726,13897946100,1.41812E+11,NaN,-57.83,-2.020222,2.085549
2016/3/11,2804.726,2781.6,2815.607,2772.551,2810.307,12724755400,1.2845E+11,NaN,5.581,0.198986,1.535123
2016/3/14,2810.307,2830.084,2889.816,2823.028,2859.499,19481603000,2.02793E+11,NaN,49.192,1.750414,2.376538
2016/3/15,2859.499,2853.978,2865.787,2819.795,2864.368,16338666700,1.7022E+11,NaN,4.869,0.170275,1.608394
2016/3/16,2864.368,2858.709,2881.529,2854.192,2870.43,18649253500,1.90194E+11,NaN,6.062,0.211635,0.954382
2016/3/17,2870.43,2875.411,2921,2857.191,2904.832,20029021300,2.13844E+11,NaN,34.402,1.198496,2.222977
2016/3/18,2904.832,2915.518,2971.551,2908.742,2955.15,31333273500,3.28241E+11,NaN,50.318,1.732217,2.162225
2016/3/21,2955.15,2978.455,3028.322,2973.758,3018.802,35240043800,3.80823E+11,NaN,63.652,2.153935,1.846404
2016/3/22,3018.802,3001.63,3019.101,2988.426,2999.363,27037732200,3.11025E+11,NaN,-19.439,-0.643931,1.016132
2016/3/23,2999.363,2991.169,3012.56,2980.855,3009.96,21697746200,2.56328E+11,NaN,10.597,0.353308,1.057058
2016/3/24,3009.96,2986.801,2998.154,2960.537,2960.97,23700640300,2.74795E+11,NaN,-48.99,-1.627596,1.249751
2016/3/25,2960.97,2956.2,2981.408,2952.106,2979.434,17507434400,2.00818E+11,NaN,18.464,0.623579,0.989608
2016/3/28,2979.434,2988.01,3008.168,2948.526,2957.82,20202124100,2.32324E+11,NaN,-21.614,-0.72544,2.00179
2016/3/29,2957.82,2956.705,2962.203,2905.251,2919.832,18296534500,2.01626E+11,NaN,-37.988,-1.284324,1.925472
2016/3/30,2919.832,2941.218,3001.106,2941.218,3000.645,21037145100,2.34411E+11,NaN,80.813,2.767728,2.051077
2016/3/31,3000.645,3009.367,3023.409,2992.916,3003.915,22041344500,2.5222E+11,NaN,3.27,0.108977,1.016215
2016/4/1,3003.915,2997.088,3009.673,2956.247,3009.53,20654586600,2.17521E+11,NaN,5.615,0.186923,1.778546
2016/4/5,3009.53,3000.938,3057.33,2993.148,3053.065,25673034400,2.76655E+11,NaN,43.535,1.446571,2.132625
2016/4/6,3053.065,3039.745,3059.794,3029.005,3050.592,23226205100,2.54915E+11,NaN,-2.473,-0.081001,1.008462
2016/4/7,3050.592,3058.339,3062.358,3007.06,3008.42,22091950600,2.43962E+11,NaN,-42.172,-1.38242,1.812697
2016/4/8,3008.42,2988.2,2996.171,2960.46,2984.958,18790463300,2.07337E+11,NaN,-23.462,-0.779878,1.187035
2016/4/11,2984.958,3006.909,3048.977,3006.909,3033.957,22001832400,2.52328E+11,NaN,48.999,1.641531,1.409333
2016/4/12,3033.957,3031.301,3036.825,3001.315,3023.646,18271866800,2.0708E+11,NaN,-10.311,-0.339853,1.170419
2016/4/13,3023.646,3041.358,3097.165,3041.358,3066.638,31000324600,3.31421E+11,NaN,42.992,1.42186,1.845686
2016/4/14,3066.638,3080.09,3086.698,3056.989,3082.362,20823783000,2.35056E+11,NaN,15.724,0.512744,0.968781
2016/4/15,3082.362,3085.026,3089.951,3066.872,3078.117,18961305100,2.24141E+11,NaN,-4.245,-0.137719,0.748744
2016/4/18,3078.117,3058.463,3058.463,3022.97,3033.66,18330451200,2.08613E+11,NaN,-44.457,-1.444292,1.153075
2016/4/19,3033.66,3047.133,3054.503,3024.895,3042.823,15653320000,1.80948E+11,NaN,9.163,0.302044,0.975983
